iter	Logloss
502	0.002740508644
503	0.002740508644
504	0.002740508644
505	0.002740508644
506	0.002740508644
507	0.002740508644
508	0.002740508644
509	0.002740508644
510	0.002740508644
511	0.002740508644
512	0.002740508644
513	0.002740508644
514	0.002740508644
515	0.002740508644
516	0.002740508644
517	0.002740508644
518	0.002740508644
519	0.002740508644
520	0.002740508644
521	0.002740508644
522	0.002740508644
523	0.002740508644
524	0.002740508644
525	0.002740508644
526	0.002740508644
527	0.002740508644
528	0.002740508644
529	0.002740508644
530	0.002740508644
531	0.002740508644
532	0.002740508644
533	0.002740508644
534	0.002740508644
535	0.002740508644
536	0.002740508644
537	0.002740508644
538	0.002740508644
539	0.002740508644
540	0.002740508644
541	0.002740508644
542	0.002740508644
543	0.002740508644
544	0.002740508644
545	0.002740508644
546	0.002740508644
547	0.002740508644
548	0.002740508644
549	0.002740508644
550	0.002740508644
551	0.002740508644
552	0.002740508644
553	0.002740508644
554	0.002740508644
555	0.002740508644
556	0.002740508644
557	0.002740508644
558	0.002740508644
559	0.002740508644
560	0.002740508644
561	0.002740508644
562	0.002740508644
563	0.002740508644
564	0.002740508644
565	0.002740508644
566	0.002740508644
567	0.002740508644
568	0.002740477196
569	0.002740477196
570	0.002740477196
571	0.002740470822
572	0.002740470822
573	0.002740470822
574	0.002740470822
575	0.002740470822
576	0.002740470822
577	0.002740470822
578	0.002740470822
579	0.002740470822
580	0.002740470822
581	0.002740470822
582	0.002740470822
583	0.002740470822
584	0.002740470822
585	0.002740470822
586	0.002740470822
587	0.002740470822
588	0.002740470822
589	0.002740470822
590	0.002740470822
591	0.002740470822
592	0.002740470822
593	0.002740470822
594	0.002740470822
595	0.002740470822
596	0.002740470822
597	0.002740470822
598	0.002740470822
599	0.002740470822
600	0.002740470822
601	0.002740470822
602	0.002740470822
603	0.002740470822
604	0.002740470822
605	0.002740470822
606	0.002740470822
607	0.002740470822
608	0.002740470822
609	0.002740470822
610	0.002740470822
611	0.002740470822
612	0.002740470822
613	0.002740470822
614	0.002740470822
615	0.002740470822
616	0.002740470822
617	0.002740470822
618	0.002740470822
619	0.002740470822
620	0.002740470822
621	0.002740470822
622	0.002740470822
623	0.002740470822
624	0.002740470822
625	0.002740470822
626	0.002740470822
627	0.002740470822
628	0.002740470822
629	0.002740470822
630	0.002740470822
631	0.002740470822
632	0.002740470822
633	0.002740470822
634	0.002740470822
635	0.002740470822
636	0.002740470822
637	0.002740470822
638	0.002740470822
639	0.002740470822
640	0.002740470822
641	0.002740470822
642	0.002740470822
643	0.002740470822
644	0.002740470822
645	0.002740470822
646	0.002740470822
647	0.002740470822
648	0.002740470822
649	0.002740470822
650	0.002740470822
651	0.002740470822
652	0.002740470822
653	0.002740470822
654	0.002740470822
655	0.002740470822
656	0.002740470822
657	0.002740470822
658	0.002740470822
659	0.002740470822
660	0.002740470822
661	0.002740470822
662	0.002740470822
663	0.002740470822
664	0.002740470822
665	0.002740470822
666	0.002740470822
667	0.002740470822
668	0.002740470822
669	0.002740470822
670	0.002740470822
671	0.002740470822
672	0.002740470822
673	0.002740470822
674	0.002740470822
675	0.002740470822
676	0.002740470822
677	0.002740470822
678	0.002740470822
679	0.002740470822
680	0.002740470822
681	0.002740470822
682	0.002740470822
683	0.002740470822
684	0.002740470822
685	0.002740470822
686	0.002740470822
687	0.002740470822
688	0.002740470822
689	0.002740470822
690	0.002740470822
691	0.002740470822
692	0.002740470822
693	0.002740470822
694	0.002740470822
695	0.002740470822
696	0.002740470822
697	0.002740470822
698	0.002740470822
699	0.002740470822
700	0.002740470822
701	0.002740470822
702	0.002740470822
703	0.002740470822
704	0.002740470822
705	0.002740470822
706	0.002740470822
707	0.002740470822
708	0.002740470822
709	0.002740470822
710	0.002740470822
711	0.002740470822
712	0.002740470822
713	0.002740470822
714	0.002740470822
715	0.002740470822
716	0.002740470822
717	0.002740470822
718	0.002740470822
719	0.002740470822
720	0.002740470822
721	0.002740470822
722	0.002740470822
723	0.002740470822
724	0.002740470822
725	0.002740470822
726	0.002740470822
727	0.002740470822
728	0.002740470822
729	0.002740470822
730	0.002740470822
731	0.002740470822
732	0.002740470822
733	0.002740470822
734	0.002740470822
735	0.002740470822
736	0.002740470822
737	0.002740470822
738	0.002740470822
739	0.002740470822
740	0.002740470822
741	0.002740470822
742	0.002740470822
743	0.002740470822
744	0.002740470822
745	0.002740470822
746	0.002740470822
747	0.002740470822
748	0.002740470822
749	0.002740470822
750	0.002740470822
751	0.002740470822
752	0.002740470822
753	0.002740470822
754	0.002740470822
755	0.002740470822
756	0.002740470822
757	0.002740470822
758	0.002740470822
759	0.002740470822
760	0.002740470822
761	0.002740470822
762	0.002740470822
763	0.002740470822
764	0.002740470822
765	0.002740470822
766	0.002740470822
767	0.002740470822
768	0.002740470822
769	0.002740470822
770	0.002740470822
771	0.002740470822
772	0.002740470822
773	0.002740470822
774	0.002740470822
775	0.002740470822
776	0.002740470822
777	0.002740470822
778	0.002740470822
779	0.002740470822
780	0.002740470822
781	0.002740470822
782	0.002740470822
783	0.002740470822
784	0.002740470822
785	0.002740470822
786	0.002740470822
787	0.002740470822
788	0.002740470822
789	0.002740470822
790	0.002740470822
791	0.002740470822
792	0.002740470822
793	0.002740470822
794	0.002740470822
795	0.002740470822
796	0.002740470822
797	0.002740470822
798	0.002740470822
799	0.002740470822
800	0.002740470822
801	0.002740470822
802	0.002740470822
803	0.002740470822
804	0.002740470822
805	0.002740470822
806	0.002740470822
807	0.002740470822
808	0.002740470822
809	0.002740470822
810	0.002740470822
811	0.002740470822
812	0.002740470822
813	0.002740470822
814	0.002740470822
815	0.002740470822
816	0.002740470822
817	0.002740470822
818	0.002740470822
819	0.002740470822
820	0.002740470822
821	0.002740470822
822	0.002740470822
823	0.002740470822
824	0.002740470822
825	0.002740470822
826	0.002740470822
827	0.002740470822
828	0.002740470822
829	0.002740470822
830	0.002740470822
831	0.002740470822
832	0.002740470822
833	0.002740470822
834	0.002740470822
835	0.002740470822
836	0.002740470822
837	0.002740470822
838	0.002740470822
839	0.002740470822
840	0.002740470822
841	0.002740470822
842	0.002740470822
843	0.002740470822
844	0.002740470822
845	0.002740470822
846	0.002740470822
847	0.002740470822
848	0.002740470822
849	0.002740470822
850	0.002740470822
851	0.002740470822
852	0.002740470822
853	0.002740470822
854	0.002740470822
855	0.002740470822
856	0.002740470822
857	0.002740470822
858	0.002740470822
859	0.002740470822
860	0.002740470822
861	0.002740470822
862	0.002740470822
863	0.002740470822
864	0.002740470822
865	0.002740470822
866	0.002740470822
867	0.002740470822
868	0.002740470822
869	0.002740470822
870	0.002740470822
871	0.002740470822
872	0.002740470822
873	0.002740470822
874	0.002740470822
875	0.002740470822
876	0.002740470822
877	0.002740470822
878	0.002740470822
879	0.002740470822
880	0.002740470822
881	0.002740470822
882	0.002740470822
883	0.002740470822
884	0.002740470822
885	0.002740470822
886	0.002740470822
887	0.002740470822
888	0.002740470822
889	0.002740470822
890	0.002740470822
891	0.002740470822
892	0.002740470822
893	0.002740470822
894	0.002740470822
895	0.002740470822
896	0.002740470822
897	0.002740470822
898	0.002740470822
899	0.002740470822
900	0.002740470822
901	0.002740470822
902	0.002740470822
903	0.002740470822
904	0.002740470822
905	0.002740470822
906	0.002740470822
907	0.002740470822
908	0.002740470822
909	0.002740470822
910	0.002740470822
911	0.002740470822
912	0.002740470822
913	0.002740470822
914	0.002740470822
915	0.002740470822
916	0.002740470822
917	0.002740470822
918	0.002740470822
919	0.002740470822
920	0.002740470822
921	0.002740470822
922	0.002740470822
923	0.002740470822
924	0.002740470822
925	0.002740470822
926	0.002740470822
927	0.002740470822
928	0.002740470822
929	0.002740470822
930	0.002740470822
931	0.002740470822
932	0.002740470822
933	0.002740470822
934	0.002740470822
935	0.002740470822
936	0.002740470822
937	0.002740470822
938	0.002712386199
939	0.002689999093
940	0.00264821228
941	0.002598052772
942	0.002598042732
943	0.002598040201
944	0.002598020605
945	0.002598024056
946	0.002598002934
947	0.002597999169
948	0.002597999169
949	0.002597977524
950	0.002597956274
951	0.002597951704
952	0.002597951704
953	0.002597951704
954	0.002597938035
955	0.002597938035
956	0.002597938035
957	0.002597938035
958	0.002597938035
959	0.002597930537
960	0.002597914042
961	0.002597914042
962	0.002597914042
963	0.002597914042
964	0.002597914042
965	0.002597914042
966	0.002597914042
967	0.002597914042
968	0.002597914042
969	0.002597914042
970	0.002597914042
971	0.002597914042
972	0.002597914042
973	0.002597914042
974	0.002597914042
975	0.002597914042
976	0.002597914042
977	0.002597914042
978	0.002597914042
979	0.002597914042
980	0.002597914042
981	0.002597914042
982	0.002597914042
983	0.002597914042
984	0.002597914042
985	0.002597914042
986	0.002597914042
987	0.002597914042
988	0.002597914042
989	0.002597914042
990	0.002597914042
991	0.002597914042
992	0.002597914042
993	0.002597914042
994	0.002597914042
995	0.002597914042
996	0.002597914042
997	0.002597914042
998	0.002597914042
999	0.002597914042
